baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,is_sig_fdr,is_sig_fdr_lfc
498.5388581206839,-0.4564288190713771,0.22907263806262435,-1.9925069311272248,0.04631546546252089,0.322899685953012,AT1G01160,False,False
144.7311407832425,-0.08790892814510004,0.30335662101263067,-0.28978740550198784,0.771978883600992,0.9453424554763392,AT1G01170,False,False
47.22856438509058,0.48027611030561634,0.660781549166865,0.7268303888193672,0.4673298646338654,0.816440358572656,AT1G01180,False,False
0.15135285562971226,1.0820370737882725,4.429139008447384,0.24429964192240966,0.806998760779802,,AT1G01183,False,False
3.356606825122036,-3.084927076394358,1.887785692171113,-1.6341511058103377,0.10222712615156301,,AT1G01190,False,False
17.668430252636842,-1.576739450885857,0.9353300826349755,-1.6857572317613565,0.09184256845036916,0.43715091506903697,AT1G01200,False,False
240.55196925258937,-0.5007478668602121,0.2663593827888403,-1.8799708184381332,0.06011205510287472,0.36082938861433933,AT1G01210,False,False
51.140885878450284,-0.052104393328037804,0.44933071125251073,-0.11596000901606891,0.9076842361005686,0.9786149301981268,AT1G01220,False,False
92.78753013302939,-0.8206593274541352,0.3897716951473561,-2.1054872318111215,0.03524891760159706,0.2836046954394127,AT1G01225,False,False
468.2693116670832,-0.46327666304928844,0.2795307699014426,-1.657336912185486,0.09745137849041724,0.4476006147050092,AT1G01230,False,False
187.09758616730383,-0.08921042576921309,0.2997946713819558,-0.2975717525531127,0.7660300365859554,0.9426953231418607,AT1G01240,False,False
0.0,,,,,,AT1G01250,False,False
107.86530339134949,0.6857436156042633,0.32337701442916494,2.1205700622066757,0.033957999728053044,0.27892282076701097,AT1G01260,False,False
0.0,,,,,,AT1G01270,False,False
0.0,,,,,,AT1G01280,False,False
168.81025894886434,-0.24422742019076524,0.3154182078651064,-0.7742971524814858,0.43875508720617007,0.8001306184619374,AT1G01290,False,False
481.21495766587424,0.23449177217481892,0.30768172669673555,0.76212446768392,0.44598572092131405,0.803659390658837,AT1G01300,False,False
0.2442026875599105,-1.4600731654431203,4.35161830498862,-0.3355241804570308,0.7372297074102186,,AT1G01305,False,False
2.3838906388784444,-4.635349226314683,2.850159168831278,-1.626347495608616,0.10387575334113941,,AT1G01310,False,False
80.00205966467927,-0.09776403521838672,0.4672986820359176,-0.20921102279263942,0.8342835078807026,0.9626128092835045,AT1G01320,False,False
0.0,,,,,,AT1G01335,False,False
11.159345716534716,0.3705088439703248,1.0761035380259447,0.344305943506146,0.7306162149726938,0.9307122705366395,AT1G01340,False,False
245.25197422072793,-0.3191557991675764,0.24868397851443594,-1.2833790140970003,0.19935932252792943,0.6040989786133503,AT1G01350,False,False
0.0,,,,,,AT1G01355,False,False
314.7374476016667,-0.2780120014253473,0.29115134888675004,-0.9548710747463732,0.33964289898481514,0.7357932873253785,AT1G01360,False,False
119.31298664451964,-0.7110214304708975,0.3105354252565835,-2.289662861760161,0.022040867869632778,0.22565814176668234,AT1G01370,False,False
8.852837894542851,-0.47876386070225574,0.8560712404303293,-0.5592570315311504,0.5759863156252956,0.8700509056038006,AT1G01380,False,False
0.39555554318962277,-0.49828330004645943,4.135398514629475,-0.12049220849785618,0.9040932513971582,,AT1G01390,False,False
0.0,,,,,,AT1G01400,False,False
0.0,,,,,,AT1G01410,False,False
1.4114905715552253,-1.0279420759109812,2.552616959938541,-0.40270126385735944,0.687168004051795,,AT1G01420,False,False
129.47191607617899,0.35159314242149775,0.3565455595330523,0.9861100019923388,0.32407913602723015,0.7252856885210004,AT1G01430,False,False
80.72075653074602,0.23465930007109226,0.3457613447196825,0.6786741885832741,0.49734432417736274,0.8322158922397346,AT1G01440,False,False
143.81159967289022,0.03339280823110541,0.45968270220568763,0.07264316901827558,0.9420900735357589,0.9866459047647618,AT1G01448,False,False
62.18157485887952,0.058251766748783095,0.5649572484851842,0.10310827395342416,0.9178770383610829,0.98127619355199,AT1G01450,False,False
2.1395345749849746,-2.1183100902631424,2.2633616361240234,-0.935913225908839,0.3493178669701673,,AT1G01453,False,False
0.0,,,,,,AT1G01460,False,False
435.73020141564024,-0.28219326532052336,0.4778667167717636,-0.5905271395063556,0.5548372962337498,0.8617573909947984,AT1G01470,False,False
8.047235475883832,-1.178281248537763,1.012368596486501,-1.1638856169848353,0.2444703691202783,0.6543505309814766,AT1G01480,False,False
413.1479600323293,-0.6887098198991983,0.3144124721054668,-2.1904659674829214,0.028490460355846563,0.2528945822749807,AT1G01490,False,False
52.803435911757255,0.46008069641575133,0.4313565285814316,1.0665903166663147,0.2861568750493384,0.6933123992088819,AT1G01500,False,False
499.266034504129,0.21036215246349574,0.35395459412235913,0.5943195990578817,0.5522983724070729,0.8600987377512753,AT1G01510,False,False
1.2977996498118454,0.591284053639635,2.4196812021497855,0.24436444483442854,0.8069485760840664,,AT1G01520,False,False
0.0,,,,,,AT1G01530,False,False
198.38099422053747,0.09099636245326848,0.2904944293089761,0.3132464972554871,0.7540933949599302,0.9390663639249542,AT1G01540,False,False
1153.0026471551055,-0.1535289898727691,0.23369527961597958,-0.6569623063206756,0.5112051536702766,0.8409598149615981,AT1G01550,False,False
2.5301469281019333,3.7559556540107657,2.351943367229955,1.596958373378868,0.11027498644204582,,AT1G01560,False,False
25.42451134008248,0.6580167107678625,0.6382319426360423,1.0309993386575178,0.30254112993198223,0.7079345691472658,AT1G01570,False,False
57.63926494388528,-0.21786552815035823,0.6719548250583569,-0.3242264509841675,0.7457665978107223,0.9355894027331899,AT1G01580,False,False
0.0,,,,,,AT1G01590,False,False
0.1970426577754076,-0.8415370783298524,4.4290125726790555,-0.19000557449779756,0.8493047622896756,,AT1G01600,False,False
12.844957987675386,-3.15871352358126,0.9847770349177334,-3.207541820717959,0.0013387459441849927,0.04681568410144607,AT1G01610,True,True
6201.099326403295,-0.14966959154128998,0.20380784465072102,-0.7343661957555592,0.4627255836015133,0.8148214460617756,AT1G01620,False,False
258.66697555287203,-0.20575733091283155,0.3148839795334104,-0.6534385497087505,0.5134735932640164,0.8422186661680637,AT1G01630,False,False
153.16516493857065,-0.11807410434247326,0.40241752225810556,-0.2934119361401515,0.7692073030228304,0.9442118632189643,AT1G01640,False,False
243.8077042704792,0.467443907925159,0.32805490635294243,1.4248953418250447,0.15418745637094203,0.5475529588742012,AT1G01650,False,False
15.913854013091106,0.7007657940707067,0.8065513539268419,0.8688421272357936,0.3849334874493715,0.766496644796423,AT1G01660,False,False
23.56174062824253,-0.37131830519793785,0.6755161079213875,-0.5496809044872542,0.5825382564701884,0.8725101436092805,AT1G01670,False,False
0.0,,,,,,AT1G01680,False,False
73.603721836733,-0.10315617775039673,0.37990253864441775,-0.27153326776515474,0.7859809164771878,0.9504303941758526,AT1G01690,False,False
0.9990272428157329,-2.0583960124869756,3.395679014072415,-0.6061809741016584,0.544394585337404,,AT1G01695,False,False
12.575962180901328,-1.28102694451512,0.9035055599783313,-1.4178406877162357,0.15623728214787225,0.5500714611815645,AT1G01700,False,False
79.04878635918426,0.33283118590214344,0.36568170890700574,0.9101663490278199,0.3627347879248227,0.7516600889026323,AT1G01710,False,False
22.695839664649977,-0.7461444367253135,0.6245972875379946,-1.1946008277852553,0.23224302568069288,0.6408410216680422,AT1G01715,False,False
1498.080928562212,0.47477725673329413,0.29873679934099506,1.5892827993760372,0.11199656029082482,0.4745992851928022,AT1G01720,False,False
196.46481706879544,-0.9228889068419087,0.3496758764518881,-2.639269589330361,0.008308488033628107,0.1336417585016913,AT1G01725,False,False
509.1781124496503,-0.012353134703139203,0.27173810774384316,-0.04545970679527959,0.9637408909941195,0.9902474120292377,AT1G01730,False,False
18.847147653589484,0.3847642524887027,0.633087492600684,0.6077584172578029,0.5433477122000565,0.8554521997436796,AT1G01740,False,False
227.08139400557317,-0.04785656329697037,0.3475373149097277,-0.13770194233502964,0.8904759842645281,0.9764737553615483,AT1G01750,False,False
73.47292085527523,0.11341485098046576,0.40773697791599783,0.27815689310335634,0.7808919238311813,0.9489691778384718,AT1G01760,False,False
188.3147923383709,0.051020861495727626,0.3063854672276413,0.16652507038729628,0.8677437552924558,0.9716322313560739,AT1G01770,False,False
127.37638450890024,-0.20920287304174806,0.35195211179188707,-0.5944072106191876,0.5522397868800906,0.8600987377512753,AT1G01780,False,False
50.39905132294228,-0.7550767291726872,0.47451900883308307,-1.591246536212616,0.11155410362799431,0.47330453169410674,AT1G01790,False,False
989.8215745449828,0.0351975798018504,0.20108176373914705,0.1750411332551787,0.861047312833623,0.9701321569348045,AT1G01800,False,False
11.772736802694263,-0.6199946480337466,0.8460955322925711,-0.7327714476328885,0.46369783856313385,0.8148214460617756,AT1G01810,False,False
537.8625314874731,0.18277820446750387,0.23768476295965663,0.7689942013595868,0.4418967528811568,0.8029592312620412,AT1G01820,False,False
130.39262464677802,0.21925927029941422,0.3206695336958985,0.6837546048491935,0.4941301362272512,0.8312392599241728,AT1G01830,False,False
25.100783372152275,-0.6381738253049576,0.5874092991031838,-1.0864210462436967,0.2772927543864355,0.6856129211564206,AT1G01840,False,False
32.048989933781726,-0.06521728780393284,0.5934783404325066,-0.10988992076173282,0.912496676197918,0.9802473315183504,AT1G01860,False,False
0.0,,,,,,AT1G01870,False,False
11.058957985901756,-1.237188240258268,0.9358451666133842,-1.3220009937491874,0.18616782000524001,0.5902195773592095,AT1G01880,False,False
0.0,,,,,,AT1G01890,False,False
6.4822053285290195,0.7345105727582476,0.9994635758337954,0.7349047934493135,0.4623974788619757,0.8147457215582877,AT1G01900,False,False
463.77339618826323,0.049017618656883324,0.22617559284364916,0.21672373239126763,0.8284236517640491,0.9623557266893201,AT1G01910,False,False
273.0593538542007,0.06713568084550252,0.31409047666779344,0.21374631143786782,0.8307448945171061,0.9626128092835045,AT1G01920,False,False
91.58201520926247,-0.05897433085649321,0.3596229400743829,-0.1639893462978063,0.8697395306943192,0.972038594477166,AT1G01930,False,False
274.5233964167944,-0.6477652074252036,0.287549974817753,-2.2527047962210824,0.02427776834043346,0.23530543706401172,AT1G01940,False,False
100.70753972679093,0.24594867203238358,0.3340871124720873,0.7361812618645456,0.46162039417510037,0.8141523175239073,AT1G01950,False,False
293.48366743344906,0.62398348745706,0.2777013205550896,2.2469590213319703,0.024642646134782183,0.23655017898663658,AT1G01960,False,False
38.69171793437375,-0.8305058653125619,0.515259253395256,-1.6118213498156815,0.10700082090289904,0.4642942738070414,AT1G01970,False,False
0.3940853155508152,-2.0122314261266623,4.3048217982421395,-0.46743663743487607,0.6401875152678818,,AT1G01980,False,False
237.4966682618095,0.16843544843130984,0.28900565756473157,0.5828102115737427,0.5600210699168895,0.8632971997893212,AT1G01990,False,False
146.81459035621188,0.10409608298426164,0.30645371359077217,0.33967962653984346,0.7340978060912564,0.9324928969334708,AT1G02000,False,False
24.379586221098464,-0.14565485122951977,0.5647848852647802,-0.2578943860390924,0.7964884176423941,0.9530405644604176,AT1G02010,False,False
62.65799253215052,-0.07657188721327722,0.4068192293867044,-0.1882209140622784,0.8507034784320835,0.9675402197146811,AT1G02020,False,False
8.463561788493001,-0.43033940681591815,1.0424304276855187,-0.41282314424703576,0.6797361933044717,0.9110038239467964,AT1G02030,False,False
0.0,,,,,,AT1G02040,False,False
30.73390716833892,0.990018385391636,0.5828440722055085,1.6985990466461491,0.0893947562192152,0.4334527970551258,AT1G02050,False,False
37.359388376957504,0.5020711127023563,0.7461776254470374,0.6728573674419196,0.5010380368806152,0.8343429645695299,AT1G02060,False,False
0.0,,,,,,AT1G02065,False,False
0.0,,,,,,AT1G02067,False,False
0.35860550192883406,0.12025192129951558,4.216762748995191,0.028517592394348083,0.977249337033508,,AT1G02070,False,False
245.84437216731897,0.09395472287521578,0.2634879414592336,0.35658073137951285,0.7214057045760653,0.9271663800964599,AT1G02080,False,False
425.87477966360797,-0.10161942619161445,0.25712722651535996,-0.3952106805987892,0.6926874109792842,0.9159617213060617,AT1G02090,False,False
462.98033946273125,0.2520142968937878,0.25962910063665523,0.9706704536425439,0.3317124096226206,0.7299378473957924,AT1G02100,False,False
130.7340895151676,0.07201222100980985,0.5281207440536339,0.1363556001551353,0.8915401717142135,0.9765030820978824,AT1G02110,False,False
285.3920327058492,0.287045776921296,0.2700983307583514,1.062745467975909,0.2878973953971895,0.6950323531101036,AT1G02120,False,False
1078.4666734395742,-0.42321018717578285,0.20591280359275835,-2.0552883540587494,0.039851161506906686,0.30103575678255906,AT1G02130,False,False
2152.5583729238556,-0.35620111813869293,0.20941364970610385,-1.7009450847095886,0.08895329958260957,0.43261322475951525,AT1G02140,False,False
211.16058196970525,0.02787553675563864,0.30581237723275967,0.09115241511111905,0.9273714847177084,0.9837280704165797,AT1G02145,False,False
230.29231121808496,0.3108473818967964,0.34734306260860087,0.8949290063900623,0.37082503980923365,0.7573121547676454,AT1G02150,False,False
520.5535754351371,-0.5360402005462882,0.219689838629187,-2.4399863183980344,0.014687818168925084,0.17983443041654046,AT1G02160,False,False
243.45738768712786,0.19041685791000088,0.30838249309653953,0.6174697402501076,0.5369249343483057,0.8517919255488816,AT1G02170,False,False
49.71629401411902,-0.2296848126923671,0.437608000000602,-0.5248642910825467,0.5996775345949661,0.8799141268786905,AT1G02180,False,False
0.3231256883068529,1.8956665462554456,4.333552158175693,0.4374394208407242,0.6617927004697546,,AT1G02190,False,False
0.7603893468906809,-2.996581504430383,3.8445068519707672,-0.7794449638955068,0.4357176457182055,,AT1G02205,False,False
0.1970426577754076,-0.8415370783298524,4.4290125726790555,-0.19000557449779756,0.8493047622896756,,AT1G02210,False,False
125.4656657870084,0.6362119263778425,0.37528530076956534,1.6952753680285833,0.09002319526238677,0.43383090011840575,AT1G02220,False,False
17.444479378762605,0.4618792864552292,0.9168503432291478,0.5037673703960124,0.6144248596167183,0.8878103380327602,AT1G02230,False,False
0.2108566117141025,1.0820370737882725,4.429139008447384,0.24429964192240966,0.806998760779802,,AT1G02250,False,False
109.04504310581564,0.04621302054593956,0.35666732876426466,0.12956897595878078,0.8969074498880009,0.9767761437444629,AT1G02260,False,False
106.43725851282846,-0.15400671283872444,0.3200167698509864,-0.48124575755963217,0.6303418433809935,0.8935251070980632,AT1G02270,False,False
191.83373099795043,-0.35026565361626855,0.2882536482093332,-1.2151299932963953,0.22431651571839295,0.633803611002256,AT1G02280,False,False
49.06448434213193,0.154927862262419,0.4162535273554995,0.37219591446273453,0.7097469877319403,0.9236659589284356,AT1G02290,False,False
26.281883001530094,0.9658685324636983,0.6180745530892888,1.5627055468244884,0.11812186914077538,0.487033164323264,AT1G02300,False,False
630.1253530584837,-0.164999812213989,0.2649998982545592,-0.6226410398674567,0.5335204358266301,0.8505911685605874,AT1G02305,False,False
5.685075051984182,-1.8480422878917344,1.4972645870051404,-1.2342790338668377,0.21709894575808608,0.624889480129415,AT1G02310,False,False
0.5911279733262228,-2.6082449338923617,4.270446218779002,-0.6107663696647855,0.54135426049353,,AT1G02320,False,False
313.0037817709831,-0.12771203102596757,0.2636092120968158,-0.4844748406556548,0.6280489156051701,0.8929814199999263,AT1G02330,False,False
266.1315263292306,0.12070891467179604,0.5109436532259041,0.23624701845239846,0.8132409964588305,0.9583929549323948,AT1G02335,False,False
42.71436783510421,-0.11266856104252693,0.8671369831484076,-0.12993167542393252,0.8966204833432606,0.9767761437444629,AT1G02340,False,False
6.238549295250813,-1.208127988954141,1.2168922250573035,-0.9927978534806154,0.3208084762197879,0.722055661495043,AT1G02350,False,False
70.92032331845252,0.5890185225666436,0.5582969290102454,1.0550273375332042,0.29141282207420505,0.6980576275698929,AT1G02360,False,False
77.29963638496382,-0.013929525952135105,0.43260071407740114,-0.03219949828756599,0.9743129562815108,0.9931757279069922,AT1G02370,False,False
16.65518288162497,0.07007391634751052,0.7817371992000226,0.0896387128810289,0.9285743197913789,0.983790088147913,AT1G02380,False,False
34.62729933070881,1.688478314152159,0.49316012269405507,3.4237932802195594,0.0006175357685310247,0.028466996908054917,AT1G02390,True,True
19.629832392112217,-2.3444174112948746,1.0867395563230728,-2.1572946320524946,0.0309827150004279,0.2644073224657237,AT1G02400,False,False
0.0,,,,,,AT1G02405,False,False
318.4481374364771,-0.18938157133896125,0.2365234817131595,-0.8006882444282257,0.4233121497608987,0.7894134448239221,AT1G02410,False,False
23.00617568619361,0.4499852017773312,0.5766529408602326,0.7803397327794039,0.43519093153664634,0.7979475319353362,AT1G02420,False,False
81.26076143602097,-0.11496444549221908,0.463843638167568,-0.2478517242284286,0.804249133056501,0.9548942788334575,AT1G02430,False,False
40.8618319380539,-0.03361757735907557,0.5266954670659015,-0.06382735273259767,0.9491076983287101,0.9873729122692547,AT1G02440,False,False
11.524805814777798,1.7099226979398654,0.8367443309234379,2.043542614806581,0.04099875333794475,0.30539407278598774,AT1G02450,False,False
48.90221835040571,0.7525385911054842,0.504167054426281,1.492637379810227,0.13553213313874932,0.5168272266042133,AT1G02460,False,False
0.5633466891152734,-2.572802402965981,4.262843396271988,-0.6035413839541914,0.5461485935887558,,AT1G02470,False,False
56.03007675859464,-0.9408340768023027,0.4005579966721652,-2.348808623517068,0.01883358403861921,0.2079210841228254,AT1G02475,False,False
0.0,,,,,,AT1G02480,False,False
0.5161866593307705,-2.4235680319510617,4.279658333669114,-0.5662994199523503,0.5711902546699729,,AT1G02490,False,False
11198.660282329593,-0.041121551732399717,0.2542388419499013,-0.16174378162288383,0.8715076257002159,0.9725778037889982,AT1G02500,False,False
6.105446297875335,0.7047144410148293,1.3082185100267467,0.5386825179536875,0.590105938498654,0.8764401713714194,AT1G02510,False,False
175.7199866086186,0.9065159805846423,0.4026511174682445,2.2513683465839027,0.02436221722569245,0.2353070969508184,AT1G02520,False,False
5.9501670941839855,-0.10212357777362635,1.1831470793399055,-0.08631520083758525,0.9312158550524785,0.9843692244891941,AT1G02530,False,False
0.0,,,,,,AT1G02540,False,False
0.0,,,,,,AT1G02550,False,False
363.60027155332983,-0.39624571944257925,0.2442961666199291,-1.621989100054321,0.10480568201681607,0.4612012220713176,AT1G02560,False,False
10.684235074218284,-0.8380188947254783,1.3492874674838813,-0.6210825453586963,0.5345453130645532,0.8510214055697879,AT1G02570,False,False
12.53893653210794,-0.15517535062358057,0.9230341582223436,-0.16811441834658672,0.866493266585778,0.9716022544815355,AT1G02575,False,False
5.253970806064521,-1.5763663051625034,1.1751741915323275,-1.3413894863595117,0.17979402929570099,0.5835169326411501,AT1G02580,False,False
0.0,,,,,,AT1G02590,False,False
0.0,,,,,,AT1G02600,False,False
109.98623159232473,-0.0060687116173151765,0.44177620542583834,-0.013737072170886624,0.9890397469183227,0.9975742355067821,AT1G02610,False,False
0.0,,,,,,AT1G02620,False,False
0.3663040313398658,-1.9825156900272876,4.306924184290906,-0.460308936307336,0.645294487777391,,AT1G02630,False,False
71.242410990455,0.11624648399051013,0.3906559126001672,0.2975674506416273,0.7660333203629047,0.9426953231418607,AT1G02640,False,False
0.9853626205065226,-0.02631492465856392,3.285276865725435,-0.00800995646153957,0.9936090477466538,,AT1G02650,False,False
13.930014057869057,0.029940110975198893,0.8884319700372302,0.033699947756207195,0.9731164206346782,0.9928339166427707,AT1G02660,False,False
11.046017813345813,0.599547887011915,0.8511855103692947,0.7043680604381948,0.48120359120059797,0.8248921148493259,AT1G02670,False,False
244.6979480048733,-0.43960660497393966,0.28117505426740186,-1.563462328190277,0.11794388981806232,0.4868768964850571,AT1G02680,False,False
249.30124488624074,0.14405954156787162,0.2643068193030206,0.545046631591867,0.5857214463071461,0.8738110051447369,AT1G02690,False,False
4.099946243115096,-2.902599045605018,1.4956953309295882,-1.940635225357711,0.0523025382818809,,AT1G02700,False,False
3.9037365179858434,-0.34883203650552114,1.3479118844089961,-0.258794391933468,0.7957938851011038,,AT1G02705,False,False
0.7733035175858064,-0.24145571067960386,2.9002591050161777,-0.08325315150704683,0.9336502505958083,,AT1G02710,False,False
138.43066805445034,0.14969692509478946,0.29462489026327215,0.5080932739967171,0.6113879319594143,0.8865079985577367,AT1G02720,False,False
113.96820223326499,-0.0512082696524008,0.379769516452699,-0.13484038985203511,0.892738070953342,0.9766532479557547,AT1G02730,False,False
83.700859365607,0.012115971720497536,0.3525757163771969,0.034364169617216285,0.9725867550896803,0.9927219934720223,AT1G02740,False,False
127.36721447613768,-0.4882909939803243,0.35294770557329463,-1.3834655567095724,0.16652216138514453,0.5659255725494781,AT1G02750,False,False
0.0,,,,,,AT1G02760,False,False
1.1918219602615299,2.5175618429939646,2.905343647439185,0.8665280767089231,0.386200636250298,,AT1G02770,False,False
10715.844845948048,-0.12575276830095988,0.19582647574185633,-0.6421642825596806,0.520766521338747,0.8446903338373085,AT1G02780,False,False
0.0,,,,,,AT1G02790,False,False
0.0,,,,,,AT1G02800,False,False
126.85704603616841,0.7528182314486633,0.38473031627325793,1.9567426833968755,0.050377728854275924,0.33509426358859606,AT1G02810,False,False
1.1807936024128172,-2.468782741998705,2.599466441535976,-0.9497267218190929,0.3422511282350912,,AT1G02813,False,False
541.8337509503594,-0.26931514677611285,0.2908643890496948,-0.9259130952950716,0.35449114527713865,0.7458824054949562,AT1G02816,False,False
0.49534556951758874,-0.839695622596413,4.102829224534365,-0.2046625819995496,0.8378357567724846,,AT1G02820,False,False
0.0,,,,,,AT1G02830,False,False
879.3177507820773,0.30352492491538896,0.29575038776904206,1.0262874960367532,0.3047560894060666,0.710128916028856,AT1G02840,False,False
732.8457353182789,0.867555746313538,0.29429960088807505,2.947865860828937,0.0031997587422183263,0.07777388903307951,AT1G02850,False,False
81.62761332710942,-0.15383276970844736,0.5167724977913238,-0.2976798695091666,0.7659475090792135,0.9426953231418607,AT1G02860,False,False
384.5061376938441,-0.45278317614614416,0.23367864641783345,-1.9376317994265373,0.05266815998049607,0.3417701824970358,AT1G02870,False,False
201.7404426966796,-0.36921546433736296,0.27546999700905056,-1.3403109897490304,0.18014426008269602,0.5840079355356692,AT1G02880,False,False
177.95250873339566,0.2923465416758487,0.2944379780452947,0.9928968525618518,0.32076022378522373,0.722055661495043,AT1G02890,False,False
589.0013989328437,-0.919211763635243,0.46140461968194757,-1.992203208257577,0.04634876638069951,0.322899685953012,AT1G02900,False,False
69.81415692025895,-0.10526471825294688,0.4000580520339152,-0.26312360848075866,0.7924553079638796,0.9519753655242027,AT1G02910,False,False
149.16691815958828,2.023806352936816,0.5225750510218229,3.872757317785348,0.00010761096617334689,0.008308897368224277,AT1G02920,True,True
68.01077704628602,2.6545603561763573,0.5800587146960794,4.576364924656306,4.7312494946423575e-06,0.0007334554334686514,AT1G02930,True,True
0.0,,,,,,AT1G02940,False,False
95.09947799138324,-0.5434322296595478,0.41829874266917316,-1.2991486089389015,0.19389293405558783,0.598006674020618,AT1G02950,False,False
1.5701208438302159,-0.5934557420398929,2.18691408897045,-0.2713667377392399,0.7861089819607299,,AT1G02952,False,False
153.13884256060442,-0.28557430921160676,0.27335435524088075,-1.0447037105370345,0.29615992937583824,0.7029290764980716,AT1G02960,False,False
0.0,,,,,,AT1G02965,False,False
50.05499399318719,0.09889609296607835,0.4786767512488616,0.20660308383070558,0.8363198516796588,0.9632366615702577,AT1G02970,False,False
1.9071443765940064,0.5647947997014512,2.3884857780532287,0.23646563228096573,0.8130713726115173,,AT1G02980,False,False
154.714424557079,0.6281705726767479,0.296875211808962,2.115941472004652,0.03434978566888501,0.28003253840538633,AT1G02990,False,False
81.57695569653247,-0.13955062253892567,0.41479079988445533,-0.3364361566789791,0.7365419878099659,0.9333526331114473,AT1G03000,False,False
54.679509242338895,-0.2317711649230286,0.45943482755663295,-0.5044701686104957,0.6139310201091899,0.8878103380327602,AT1G03010,False,False
0.0,,,,,,AT1G03020,False,False
182.25532361947444,-0.20710708774020833,0.2857586949182401,-0.7247621557043604,0.4685979562726631,0.8170024352171886,AT1G03030,False,False
344.87850052902644,0.10898198489817719,0.25319046141392226,0.43043479714668487,0.6668793874943297,0.9069209623560464,AT1G03040,False,False
0.2442026875599105,-1.4600731654431203,4.35161830498862,-0.3355241804570308,0.7372297074102186,,AT1G03050,False,False
0.3940853155508152,-2.0122314261266623,4.3048217982421395,-0.46743663743487607,0.6401875152678818,,AT1G03055,False,False
166.76666203399964,-0.11313967548346227,0.30903662991504066,-0.3661044178308773,0.7142871610778936,0.9250802169378045,AT1G03060,False,False
8.985530926794128,1.4401578649861353,0.9184963108407523,1.5679517141096369,0.1168924015546866,0.4846022473502649,AT1G03070,False,False
374.57308762422264,0.5270191182401366,0.30166283565688945,1.7470468879353995,0.08062920516091937,0.4150771752247213,AT1G03080,False,False
226.54571558927387,0.6877518339696735,0.37257559479642094,1.8459390351251217,0.06490105797498907,0.37378671588288476,AT1G03090,False,False
41.196592051053365,0.47198788994903135,0.4542620406320623,1.0390211986286708,0.2987948773761939,0.705695003092911,AT1G03100,False,False
0.0,,,,,,AT1G03103,False,False
4.374883665380325,1.1489441331299102,1.4629298132792703,0.7853720135448351,0.4322354845804711,,AT1G03106,False,False
304.0861503934448,-0.09205861013914657,0.29641763332382337,-0.3105706266758312,0.7561270601557665,0.9395752057780061,AT1G03110,False,False
1.6109291759808517,-2.0524033997493767,2.233892199326252,-0.9187566886031417,0.3582228512655412,,AT1G03120,False,False
22.923263947326195,-0.48674821782348715,0.5863715997312287,-0.830101966136482,0.4064811355674248,0.7811578157906073,AT1G03130,False,False
518.2673111581815,0.11363330483581686,0.24547558731699853,0.46291081764100156,0.6434282932238087,0.8989129494052532,AT1G03140,False,False
367.5168703534018,-0.5588883977961459,0.24369217659987807,-2.293419532764867,0.02182386315257797,0.2248556359511549,AT1G03150,False,False
61.00789560391226,0.4661890144892784,0.39852819682590485,1.1697767390168654,0.24209082684366567,0.6524687472824217,AT1G03160,False,False
0.0,,,,,,AT1G03165,False,False
