gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,shrunk_log2FoldChange,padj
AT3G15395,269.93288125005137,-0.8919391030922512,0.0838324117754111,-10.639549599047394,0.0036419423916713234,-0.6786698841386418,0.5388276715237375
AT1G29025,342.0526168539297,0.743110703937657,0.11782889276232576,6.30669343075807,0.003348637997392983,0.5115293708574737,0.5388276715237375
AT2G31070,29.39286316545442,-1.2627736512025058,0.18339280126332733,-6.8856227861928625,0.0029105039348432753,-1.09162875480795,0.5388276715237375
AT4G13710,158.100382433753,-1.1546912387414991,0.20937975019982674,-5.514818112255321,0.006877350178324065,-0.9723690964289945,0.5388276715237375
AT1G78860,506.9665258432379,1.2766215444295872,0.2621732524716659,4.869381343802632,0.008260781305120295,1.1068365983990898,0.5388276715237375
AT3G46640,506.14340934625943,0.4285672045883118,0.03222533810627542,13.299075503100914,0.00023829618687717122,0.18150875348424916,0.5388276715237375
AT1G02390,34.99350303350232,1.688518382780226,0.1928316568567788,8.756437663315486,0.008524114738488858,1.5523955980750659,0.5388276715237375
AT5G18470,35.678101850582465,2.7677667036486,0.3958536610989241,6.991893660816574,0.0023324779925404824,2.6802957687079823,0.5388276715237375
AT5G02760,6.620556720783725,2.7463990363469892,0.5235652247399594,5.245571910760595,0.006341976288581223,2.658291052775665,0.5388276715237375
AT5G02840,562.1138178780947,-1.2027131601479455,0.10501447895824069,-11.45283176262016,0.0023639009637171676,-1.0254806624985442,0.5388276715237375
AT2G05070,2.2839730969793215,-18.80118928996645,1.7259700004559584,-10.893114761554166,0.008322385241225768,-18.787901656398738,0.5388276715237375
AT5G22875,203.25538449003122,-0.8984749534775704,0.1697297080593618,-5.293563299851638,0.007079295987684834,-0.6860207564849355,0.5388276715237375
AT4G37890,72.87036983963071,0.7237997415678666,0.07762030880843922,9.324875830552893,0.008232755803498049,0.48997987664627846,0.5388276715237375
AT3G03790,152.44621101393724,0.246535803375789,0.02439878011487719,10.10443154186481,0.0005503753325839298,0.04821554399395954,0.5388276715237375
AT1G19080,116.63991275231997,-0.8981577809613837,0.13810557017941522,-6.503414596490004,0.004492754591054229,-0.6856640525926353,0.5388276715237375
AT3G10610,1535.7413896999321,-0.651501810667541,0.12986361429964466,-5.016815635242363,0.009121274076513936,-0.41000972147389636,0.5388276715237375
AT2G28060,249.17476346870447,-0.6871875013344124,0.08680811532595223,-7.916166579059115,0.008999229135291961,-0.4493163670007891,0.5388276715237375
AT3G16100,136.357265067869,-0.8525878131877253,0.12001810098589631,-7.103826890978016,0.002229478005366864,-0.6344020738883271,0.5388276715237375
AT1G29810,180.55135974301223,-0.8686053018742889,0.14271562040770042,-6.086266516537681,0.006998837288806722,-0.6524214360525387,0.5388276715237375
AT2G30010,24.281794593328588,-1.3225715724706024,0.21780684410300566,-6.072222284461957,0.008658293486755494,-1.1571836039192593,0.5388276715237375
AT5G37055,231.05466338941696,-0.5189660588891786,0.09464506089933417,-5.483287283645559,0.007000705246885055,-0.2691392215793309,0.5388276715237375
AT5G37210,9.19151887213811,4.402517319732097,0.85074782726707,5.174879298692634,0.007485358865173228,4.346454746893403,0.5388276715237375
AT3G47730,187.45614062344768,0.8465749884140715,0.14999322518206995,5.6440881738922055,0.005534167735867202,0.6276382870488342,0.5388276715237375
ATMG00160,60.97550899968147,-1.4562842047058588,0.2618451550887312,-5.5616236405534005,0.005736742653024028,-1.3027172112939696,0.5388276715237375
AT1G30880,713.3796086788399,-0.45986532358044135,0.06615821657697807,-6.9509933516023255,0.002520266054483992,-0.21073795392686756,0.5388276715237375
AT4G18400,139.75614002621222,-0.4152531387549544,0.0825290460759187,-5.03159988512362,0.007346360304198325,-0.1695035131400398,0.5388276715237375
AT5G59070,44.40723356321459,1.3721864705346276,0.2188721177146748,6.269352555556811,0.003724763176408362,1.2113503752494996,0.5388276715237375
AT4G18730,10602.99277307404,-0.41388027048110215,0.06259589857796097,-6.6119391187527885,0.003934203544440942,-0.16828132837788123,0.5388276715237375
AT5G62180,193.79577819522842,0.5945331154122683,0.09571190409076616,6.211694575091272,0.004439913078853982,0.34823525282505996,0.5388276715237375
AT1G20090,1098.7534751988092,-0.37539515264551726,0.05656894631974308,-6.63606407875589,0.002737825704813043,-0.13532449086615414,0.5388276715237375
AT2G27320,2.623908326101907,-19.001360539641215,1.4242378261327675,-13.34142387668189,0.005571272910393338,-18.988212690893437,0.5388276715237375
AT1G18460,112.39615571501155,-0.6001641607356405,0.10202550914407596,-5.882491209998422,0.004414491670856255,-0.35427466061101076,0.5388276715237375
AT3G10300,103.49023881174337,1.419448227592879,0.21431521077174756,6.623180046257361,0.003471003729051454,1.2627647041429266,0.5388276715237375
AT2G36290,304.15955360481394,-1.5228985240568136,0.19782337691125432,-7.698273823017399,0.0027320692338131266,-1.3747116643588697,0.5388276715237375
AT2G27490,43.84956369773624,-0.44926130883265813,0.08324020865744347,-5.397167019144473,0.006362969402281099,-0.20068572850934024,0.5388276715237375
AT5G58160,62.32196763006461,0.7520497777974817,0.10447510347855947,7.198363559906102,0.0027221196891651024,0.5215233973817318,0.5388276715237375
AT2G35610,600.2528157229679,0.7853634096856198,0.14906755496447976,5.268506683917627,0.0069549222112908725,0.5588499927901935,0.5388276715237375
AT4G11530,38.637416536340005,0.6005707402505754,0.08388936649684771,7.159080647880955,0.004925902150094195,0.3547113652247546,0.5388276715237375
AT5G40390,38.91902420008841,-0.48750267987446083,0.09515035629578164,-5.123498206974907,0.006940828831099593,-0.23758274763401935,0.5388276715237375
AT4G11610,68.87889794711617,1.4738193201217664,0.21391480257214,6.889749107590346,0.0028543174484240057,1.3216999898622641,0.5388276715237375
AT1G78240,228.6996369738567,0.8311331429618092,0.162141819423166,5.125964084519587,0.008934680343979002,0.6102709036883882,0.5388276715237375
AT1G78310,95.00907765033679,0.5361964024364448,0.09582382846637225,5.595647878174831,0.005047325206280001,0.28680578081117136,0.5388276715237375
AT5G58740,691.6989344426156,-0.37963574299202596,0.03832259041219546,-9.906317368129004,0.001411186876644575,-0.13882547781754348,0.5388276715237375
AT2G35950,18.479407813891516,1.6752399231428026,0.2995504755805482,5.592512980979513,0.006732122043812944,1.5382139990404113,0.5388276715237375
AT5G40580,753.463540681879,-0.6702857669588408,0.13020709259259838,-5.147843743474717,0.006967615072125078,-0.43065254337106734,0.5388276715237375
AT4G19550,70.19627025931293,-0.7156364852716619,0.10966991598844114,-6.525367315381984,0.004342501562187311,-0.48088937959203854,0.5388276715237375
AT3G45660,2.5666945431698216,3.819515404448582,0.739384087295939,5.1658068790974925,0.00857131269102651,3.75516482221084,0.5388276715237375
AT1G77330,3510.7922949286444,0.8813557457502428,0.17112448199645347,5.150377873859736,0.006831359794002768,0.6667652489335485,0.5388276715237375
AT2G26920,135.35633096217848,0.6986238289134684,0.10029876168190542,6.965428258517622,0.002527606049862987,0.4619867702873425,0.5388276715237375
AT4G08850,179.68381711553147,1.0159709630309943,0.13427197830861745,7.566515186778851,0.0018105398563851383,0.8178791400045976,0.5388276715237375
AT1G43560,169.5986505891867,-0.690989086893801,0.10236655825555521,-6.7501447608384595,0.0025245451895691538,-0.4535246677367038,0.5388276715237375
AT4G21110,1128.058099210856,-0.4341868195585184,0.08473978058789887,-5.123766152641204,0.00751162325880482,-0.18665614396531466,0.5388276715237375
AT3G09940,379.7957940368761,0.5446849040357344,0.10721874280816177,5.080127688218628,0.007364918170781648,0.29559802260670615,0.5388276715237375
AT3G17609,127.9487968049609,-4.6856313798397515,0.25583355582829886,-18.31515558883325,6.492926690501514e-05,-4.632877478281773,0.5388276715237375
AT3G16140,6.233393474961577,-5.210864807568522,0.5987629391931114,-8.702717664173814,0.002159015836018361,-5.163325820030919,0.5388276715237375
AT1G19000,1440.0493966650965,-0.4205196606807773,0.04021188998813981,-10.457595024874642,0.007065819919232485,-0.17421962549169234,0.5388276715237375
AT1G33030,49.52473467118339,2.524591549095965,0.22141778497335926,11.40193661227223,0.00045182110424305037,2.429303267563316,0.5388276715237375
AT5G47070,32.438977168982596,1.1300186824533722,0.10262109892315792,11.011562868757853,0.0014473515442637874,0.9450053489986323,0.5388276715237375
AT4G09750,72.06392282842809,-2.7428812176235153,0.23500844969439985,-11.671415309493346,0.0008865280719826612,-2.654667496979289,0.5388276715237375
AT3G16300,42.29947836310503,-0.9478284681573953,0.15086090058428547,-6.282797361585726,0.0032850397079676923,-0.7414879157217245,0.5388276715237375
AT5G58410,132.49780210128242,0.4685149527823322,0.08584656488916449,5.45758532548421,0.005482372357326144,0.21904279888401584,0.5388276715237375
AT5G17760,146.78501922314442,2.2268715867109337,0.30758042644692407,7.239965209864229,0.00863555467410103,2.119994549739882,0.5388276715237375
AT5G02200,165.47765589028634,-0.6946643993157834,0.12008292115109624,-5.78487259184602,0.008032254703954545,-0.4575965479962081,0.5388276715237375
AT4G21230,25.602969507636104,0.9861844266655534,0.08853445744459665,11.138989893089827,0.0009759882140353897,0.784520571765114,0.5388276715237375
AT5G17290,544.7777425217201,-0.5126318423479835,0.0841492299036764,-6.091937418022493,0.00496678719995697,-0.26270963394087243,0.5388276715237375
AT5G17300,135.49954966995992,-3.8274706329559463,0.3385773515655029,-11.304567819609353,0.00042006182286772866,-3.763249307493603,0.5388276715237375
AT5G57630,190.72118791860933,0.5196386325609246,0.03573164140953334,14.542814493326999,0.00013182192484351485,0.269824044993861,0.5388276715237375
AT3G09600,125.83577977845925,-3.109557943290116,0.42736227680492156,-7.276163835839771,0.006476362457006647,-3.031186937267544,0.5388276715237375
AT1G17235,10.771736472983719,2.4752694563048396,0.29553554500316054,8.375538909468126,0.0012351118514331797,2.378229883744739,0.5388276715237375
AT3G17626,90.0300495301919,-0.9049529024701498,0.12349084905389199,-7.328096854166288,0.008950974518879178,-0.6933055908106812,0.5388276715237375
AT4G07150,2.2826096460062453,0.0,0.0,19.862519065398292,0.00252513116883562,0.0,0.5388276715237375
AT5G58240,616.2751165559866,-0.512065659681529,0.054040092080889834,-9.475662234532173,0.004319761526816314,-0.26213671442039027,0.5388276715237375
AT4G20830,736.1350555141086,1.1103334125081579,0.17415014341223936,6.375724939139631,0.004319815849891784,0.9231363451143673,0.5388276715237375
AT5G62920,159.45318274069353,-1.7508285376694017,0.22399543840438738,-7.816358003275786,0.0026461169265495845,-1.6188061393504354,0.5388276715237375
AT5G40770,634.7013819891448,-0.9997982044937606,0.10929971172133425,-9.147308705102555,0.009019105691911998,-0.7997739877302944,0.5388276715237375
AT2G26970,164.3161003861584,-0.6992245077129468,0.13731953926629142,-5.091952037189723,0.00703865197029078,-0.4626531189843122,0.5388276715237375
AT5G23575,926.285349382415,0.3887861105806777,0.0669136703643012,5.810264307188523,0.004373362802980269,0.14649419118928195,0.5388276715237375
AT1G77500,71.81759440405051,1.0221062932356706,0.18934932426408374,5.397992822040117,0.005730974709632548,0.824742949035936,0.5388276715237375
AT5G13330,194.79781414879537,1.7195250414621672,0.27968795900770665,6.148012404834298,0.0036486906601075975,1.585470604373641,0.5388276715237375
AT5G20040,91.02887463208732,-0.4790721824883831,0.05787664588136274,-8.27746969771537,0.007735517062778094,-0.2293005267373464,0.5388276715237375
AT1G47820,163.9332302061023,-0.8954881112198068,0.1187616536967945,-7.540212546265486,0.003249210046578525,-0.6826615595404344,0.5388276715237375
AT5G05900,162.45394782027648,1.541261754778974,0.1594100056104351,9.668538363554775,0.001658456612869541,1.394502192928205,0.5388276715237375
AT3G09430,27.325193942333964,-0.6222015802244003,0.10760436480660883,-5.782308007139372,0.005452615537838196,-0.37806110400906334,0.5388276715237375
AT5G05610,633.0891308092263,-0.4481171239805572,0.06625642201824755,-6.763376444582868,0.00400261119897698,-0.19960990311871415,0.5388276715237375
AT4G04780,350.45134531849885,-0.70616741631442,0.13851483984788981,-5.098135456748882,0.008061001392328453,-0.47036087476901167,0.5388276715237375
AT3G09050,24.95247119963891,0.9179822902850149,0.08345808525910968,10.99932124532913,0.0012730019083482592,0.7079545050743591,0.5388276715237375
AT1G16260,15.741540178580392,2.6291045726599758,0.4502977275356339,5.838591695872869,0.0060929448084509705,2.537334308984357,0.5388276715237375
AT1G16370,46.17729203413095,1.6420794655873017,0.296588468926292,5.536558692021807,0.005330938618287405,1.5027513406918578,0.5388276715237375
AT4G04885,133.04499152001887,0.9496334177583019,0.10065120943495984,9.434893262479363,0.0008065423095341169,0.7435146413950118,0.5388276715237375
AT2G36850,212.75607667662237,0.42279977287707593,0.051825570579746016,8.158130593593707,0.004551220530669823,0.17627484049152925,0.5388276715237375
AT1G17345,8.081871231105312,0.0,0.0,15.420537509349861,0.004178995921057417,0.0,0.5388276715237375
AT2G26500,7.478084317703665,-2.9931046015098466,0.3509431472471596,-8.528744969058723,0.008137984678913027,-2.9118468594638487,0.5388276715237375
AT1G80860,598.3699692279155,-0.5923690198131633,0.053184091301742564,-11.138086696871973,0.005001612835623509,-0.3459187039671696,0.5388276715237375
AT2G47600,173.27515610761438,0.573479141529718,0.09417185099048825,6.0897087133568375,0.005282015121761535,0.32581088552478193,0.5388276715237375
AT4G04710,54.19587368478326,2.918098633741731,0.40230161169219164,7.253509677645592,0.002403936571833728,2.834869914963108,0.5388276715237375
AT3G44990,23.5248154861118,-6.771067364778421,0.7673134939804258,-8.824381974118067,0.0009169588976670759,-6.734345802225644,0.5388276715237375
AT2G47460,26.8852743436094,-3.610411183669005,0.46002412098324513,-7.848308423376134,0.004008349543459096,-3.5424700384870547,0.5388276715237375
AT3G49350,181.8353095815669,0.7903969214551686,0.09263858779869114,8.532048471774479,0.0011090329849195607,0.5644988251634767,0.5388276715237375
AT1G76110,20.109353030902728,-1.2329670522308152,0.2419413898504788,-5.096139412081563,0.0073498553291782886,-1.0588396015238744,0.5388276715237375
AT2G37678,392.9864500210669,-0.24107899047199444,0.036469031824740324,-6.610512492641722,0.007211678460778441,-0.04547361709801157,0.5388276715237375
AT4G22470,3.01422510453226,0.0,0.0,16.73763778990804,0.003550535829163248,0.0,0.5388276715237375
AT5G57340,514.7534628794241,0.6930992178327073,0.13013447910554582,5.326022915653029,0.006111979717751671,0.4558620860581269,0.5388276715237375
AT4G04320,163.76665179839327,0.6658917869202198,0.09185395568470403,7.249462279076429,0.0019553651469058106,0.4258137705504757,0.5388276715237375
AT1G49050,240.86165727603176,0.9347358228700247,0.159518828315304,5.859720966746516,0.00423649747264458,0.7267821902475654,0.5388276715237375
AT1G21250,14.669283523974883,5.3992894841935835,1.0858942251897947,4.972205725884476,0.008140408432897515,5.353380792202207,0.5388276715237375
AT5G41280,196.09478881057714,1.8387385218254788,0.26267085549129277,7.0001619265538615,0.003214963836421423,1.7121370961587008,0.5388276715237375
AT5G57210,50.55862712346243,0.7219075748129214,0.057223323633087936,12.615617705845676,0.002038924838905591,0.48787169880214604,0.5388276715237375
AT4G03520,1073.8419026889449,-0.3960937573626175,0.0496404908316958,-7.979247399175772,0.001826916086091013,-0.1527273071165408,0.5388276715237375
AT1G17060,208.61015804259728,1.1684881148923023,0.1954424485976736,5.978681311436512,0.003957873031134854,0.9876484138165732,0.5388276715237375
AT1G17065,20.81788469830212,1.6786811884165278,0.21542458785323199,7.7924307765658,0.006757373718912414,1.5418903383481084,0.5388276715237375
AT1G49720,308.0552665543493,1.4955319352876728,0.17933730303505604,8.339212812826414,0.005161393559237418,1.3451737704223723,0.5388276715237375
AT1G03830,53.74594522970768,1.090432941311902,0.20215464125554256,5.39405345600496,0.006462436172577068,0.9009959015667316,0.5388276715237375
AT1G50090,78.53142606900461,4.273334856363382,0.40075015739938796,10.663339183930931,0.0009570400485564629,4.215622622531557,0.5388276715237375
AT4G03440,43.00063841275064,1.0224468481427949,0.12294455204986494,8.31632497004098,0.002185453592468496,0.8251238637047336,0.5388276715237375
AT5G16710,240.57001070176136,-0.42339629807067447,0.05530576042721908,-7.655555132052705,0.0031761863638948553,-0.1768138460926601,0.5388276715237375
AT5G16715,34.86323044166313,1.555194406650083,0.3059150565573356,5.08374587426887,0.00709903934401704,1.4095021773972332,0.5388276715237375
AT2G38240,15.121508671367943,4.682820387162977,0.8060535078859037,5.809565173216549,0.004812775805107364,4.630035532301923,0.5388276715237375
AT4G23640,198.97837104245653,0.8285590601254305,0.1281411381163256,6.465987990314792,0.0038735814860767523,0.6073764359692227,0.5388276715237375
AT2G24050,106.19082462444688,0.9991116562036183,0.15433508824351935,6.473652022844985,0.005436054936443978,0.7990050297265693,0.5388276715237375
AT3G08860,68.25407077342349,2.457762994582657,0.4999138270888751,4.916373305565148,0.007970157522066926,2.3600869617046247,0.5388276715237375
AT2G38400,896.7887915801053,0.6451711627892798,0.07056442782262466,9.143008491630145,0.0008342226782847001,0.4030791546966724,0.5388276715237375
AT5G06370,486.11354902899194,-0.39870357812910645,0.04776639705726096,-8.346946864155408,0.0016367934083134676,-0.15497610545093288,0.5388276715237375
AT4G14040,145.58024989860084,1.6586372844267954,0.34257971951638455,4.841609674875888,0.0090626786751272,1.5204671433409542,0.5388276715237375
AT1G14620,801.9748649011655,-0.49986925280266803,0.1024021451016602,-4.881433414372527,0.008336906725299827,-0.24986926135231824,0.5388276715237375
AT3G28450,95.48198330863902,0.7073325029333007,0.12885022592305215,5.489571305491629,0.008813131890913884,0.4716553280652733,0.5388276715237375
AT5G63460,388.26038854398325,-0.7541146242536517,0.10677046803830095,-7.062951376996249,0.0025094438975121884,-0.5238334224750673,0.5388276715237375
AT4G02610,305.4365038772481,-0.8030499924848451,0.10232306369262167,-7.848181666033828,0.002431454244388591,-0.5787066013322213,0.5388276715237375
AT2G46840,4.752177154457274,-3.810079547292764,0.5892809650387806,-6.465641643527418,0.0036509276715677706,-3.7455749870533026,0.5388276715237375
AT3G49880,131.65390992590184,0.5274960698612994,0.08837815624001183,5.968624966883884,0.004285246228456726,0.2778538695995752,0.5388276715237375
AT5G46180,279.85143590672874,0.7156716170322649,0.0517494426563149,13.829552170934013,0.0043031033663750926,0.4809284751771594,0.5388276715237375
AT2G23000,1.7935453766183584,-18.45245874221722,1.4941307452549537,-12.349962545659652,0.006492665548864157,-18.438920352514316,0.5388276715237375
AT5G41910,142.403891342376,-0.9100290601193672,0.10132756790943834,-8.981060918512394,0.007536945575941035,-0.6990132876025299,0.5388276715237375
AT5G64240,400.3790959748832,-1.353988021640026,0.1886720583681081,-7.176409868801724,0.007300779211477269,-1.1915055773567111,0.5388276715237375
AT3G08740,193.98561773903373,-0.552762852186816,0.10274218449205631,-5.3800963539913225,0.00908685873806987,-0.30401563535351983,0.5388276715237375
AT1G14190,28.414198359306184,-1.5147400552012023,0.2114641504527903,-7.1631056704307445,0.004272830343040717,-1.3659114738352545,0.5388276715237375
AT1G52220,3.7752110039398215,-4.571388312137711,0.8919690032751051,-5.125052883399114,0.008121810918018576,-4.517346834192947,0.5388276715237375
AT1G52740,2189.37656988346,-0.5206667766245467,0.10356974945856194,-5.027209000180738,0.008963581367846182,-0.2708716896269711,0.5388276715237375
AT5G47310,588.8315960584574,-0.2646404618841569,0.03143156777647768,-8.419575624293385,0.006364112466601205,-0.057912436751030374,0.5388276715237375
AT4G01630,104.6237308764196,-0.7506643362080822,0.12049777493809595,-6.229694586424732,0.005019140691458986,-0.5199737539576686,0.5388276715237375
AT5G06680,59.76428821680486,0.969059815732786,0.17593077049030947,5.508188323350538,0.008954979659404609,0.7653177797546756,0.5388276715237375
AT5G06695,3.5010312568112405,-19.417422476863305,1.2080474310170577,-16.073394122046793,0.003848329119138054,-19.404555972897352,0.5388276715237375
AT1G49570,873.7216409746403,4.831389556043272,0.6691364253697484,7.220335604019112,0.00368991136582576,4.780192932274819,0.5388276715237375
AT1G13390,251.1338249551051,-0.2999578731962429,0.03856838632388667,-7.7772990209463115,0.0031741697219243624,-0.07938421688596106,0.5388276715237375
AT4G24530,121.53190876333785,-0.5641165493288053,0.09799128833835544,-5.756803067849865,0.005609233192647852,-0.31592521400697204,0.5388276715237375
AT2G22475,281.7774115504823,0.2034796714331492,0.04127779466089936,4.929518960611928,0.008184380535456106,0.028911299248554456,0.5388276715237375
AT5G48680,384.5602145909636,-0.6392732282982048,0.1252567487726357,-5.103702870801833,0.008597743382410261,-0.39663542198077306,0.5388276715237375
AT3G50140,103.15253043391614,0.8532078785267625,0.17465620271411345,4.885070585917515,0.008228998434164657,0.6350996060768188,0.5388276715237375
AT3G50630,96.10739694128193,-1.0916689453757755,0.18973477351210102,-5.753657725299102,0.005788443297757148,-0.9023719634573728,0.5388276715237375
AT2G39400,45.74739924307486,3.3904251645641925,0.697636761025877,4.859871718311635,0.008800716321514223,3.318257643689415,0.5388276715237375
AT5G64570,194.96933776896228,-0.6983892151212379,0.07836589834883982,-8.911902113498547,0.0049478576996460025,-0.4617265293448078,0.5388276715237375
AT1G53910,1026.6165083103654,0.5178796380309477,0.10009026960982487,5.174125717212701,0.006830146707278929,0.26803386510347366,0.5388276715237375
AT1G53790,21.22051649066915,1.8326577185997384,0.35501782014921623,5.1621569808227115,0.007804261465360988,1.705694333052346,0.5388276715237375
AT2G39410,128.26761580579839,1.084723313406882,0.12015736974845155,9.027522121012979,0.000901918485788443,0.8946376975533371,0.5388276715237375
AT5G16040,93.86391851589015,0.44069479698522135,0.07950749228628239,5.542808411041477,0.007461738584635347,0.1926742053893198,0.5388276715237375
AT2G21510,2.3778935282610703,-18.85932762690558,1.7039570211148276,-11.067959692179743,0.008064665233074156,-18.84608089797787,0.5388276715237375
AT1G55000,169.0005000411491,-0.42905497180568897,0.05900171153850843,-7.271907214516298,0.0024030753097489,-0.1819536899618667,0.5388276715237375
AT5G07390,12.061179640419397,1.4754555683160198,0.12135259953875906,12.158417486926359,0.0002774199151844335,1.3234701611263937,0.5388276715237375
AT1G51420,355.53467484219817,1.029178560719793,0.11428383950131542,9.005460135139641,0.0026959975946787194,0.8326516986920187,0.5388276715237375
AT3G22370,333.77458377693125,0.49834407805035996,0.10283435026825365,4.846085736433204,0.008916674010669763,0.24834545363729688,0.5388276715237375
AT4G00220,21.778295731950696,1.3565435752719428,0.25369356952023603,5.347173670335137,0.006166964692025611,1.1942939365757466,0.5388276715237375
AT5G55140,565.356857711082,-0.5510547509498116,0.08223287052062951,-6.701149400002644,0.0025810805443072763,-0.3022317283785591,0.5388276715237375
AT5G55210,260.61849053427835,-0.7553555279142595,0.12268217478566892,-6.1570112303103395,0.006478732509401844,-0.5252219267172096,0.5388276715237375
AT3G07390,221.59117735051055,1.1638409854531961,0.23041443455957225,5.051076716082612,0.007238528154428401,0.9825037709223577,0.5388276715237375
AT3G07200,159.28124621098019,-0.8454978995291156,0.1516143100185362,-5.576636528740235,0.008016459826710894,-0.6264267311524585,0.5388276715237375
AT4G25770,81.26875385018812,0.6758798197615512,0.13871411574858386,4.872466050870899,0.008582860783926085,0.4368210757127688,0.5388276715237375
